,regular_datetime,accruedToTreasury,availableLiquidity,averageStableBorrowRate,liquidityIndex,liquidityRate,priceInEth,priceInUsd,stableBorrowRate,timestamp,totalATokenSupply,totalCurrentVariableDebt,totalLiquidity,totalPrincipalStableDebt,totalScaledVariableDebt,utilizationRate,variableBorrowIndex,variableBorrowRate,reserve_decimals,reserve_name,reserve_pool,true_value
332,2023-01-31 20:00:00+00:00,0.0015835549913741,12931.95428306949,0.0,1.0001192666942704,0.0001822472912123,0.0,0.0,0.0781521614082768,1675197203.0,13407.40365233919,475.448045844349,13407.303389791936,0.0,475.4141061096362,0.03545449,1.000077466484263,0.0060461815843114,18.0,Wrapped liquid staked Ether 2.0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
333,2023-01-31 21:00:00+00:00,0.0016139059778605,12936.550860809744,0.0,1.0001192795252332,0.0001821483285913,0.0,0.0,0.0781510823892807,1675199423.0,13412.000401974625,475.448045844349,13411.89996753219,0.0,475.4141061096362,0.03544233,1.0000778921427411,0.0060449676879408,18.0,Wrapped liquid staked Ether 2.0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
334,2023-01-31 22:00:00+00:00,0.0016139059778605,12936.550860809744,0.0,1.0001192795252332,0.0001821483285913,0.0,0.0,0.0781510823892807,1675199423.0,13412.000401974625,475.448045844349,13411.89996753219,0.0,475.4141061096362,0.03544233,1.0000778921427411,0.0060449676879408,18.0,Wrapped liquid staked Ether 2.0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
335,2023-01-31 23:00:00+00:00,0.0016139059778605,12936.550860809744,0.0,1.0001192795252332,0.0001821483285913,0.0,0.0,0.0781510823892807,1675199423.0,13412.000401974625,475.448045844349,13411.89996753219,0.0,475.4141061096362,0.03544233,1.0000778921427411,0.0060449676879408,18.0,Wrapped liquid staked Ether 2.0,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
336,2023-01-27 08:00:00+00:00,1.05589699427e-07,3.0010000005400728,0.0,1.000014355802903,0.0001222103131264,158587000000.0,158587000000.0,0.0686755316135727,1674809687.0,3.042100598500072,0.0411000000121053,3.042100000552178,0.0,0.0411000000121053,0.0135104,1.0000171274697525,0.010641755032894,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
337,2023-01-27 09:00:00+00:00,1.36112360072e-07,3.032100750524168,0.0,1.0000144111174136,0.0020123212197596,158113880000.0,158113880000.0,0.0750779427100301,1674812903.0,3.532100771349438,0.5000001106847521,3.532100000552178,0.0,0.4999909871023782,0.14155863,1.000018341034556,0.0167240455745286,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
338,2023-01-27 10:00:00+00:00,3.00332758134e-07,29.55012114317558,0.0,1.0000146618554673,0.0001526086782902,157671370000.0,157671370000.0,0.0688319454504929,1674817115.0,30.05012209397849,0.5000001106847521,30.050120393203592,0.0,0.4999909871023782,0.01663884,1.0000205307112435,0.0107903481779682,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
339,2023-01-27 11:00:00+00:00,3.56069915142e-07,33.55012114317558,0.0,1.000014672366341,0.0001335223884744,157671370000.0,157671370000.0,0.0687342141279201,1674819287.0,34.05012240961719,0.5000001106847521,34.05012039320359,0.0,0.4999909871023782,0.01468421,1.0000212738976375,0.0106975034215241,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
340,2023-01-27 12:00:00+00:00,1.847958663186e-06,58.78080119583306,0.0,1.000014760459155,0.0043298271101347,157707003804.0,157707003804.0,0.0799357252340734,1674823487.0,77.21255758241786,18.43175154528215,77.21254978716681,0.0,18.431338053834352,0.23871441,1.0000227717857404,0.0213389389723697,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
341,2023-01-27 13:00:00+00:00,1.6701310131353e-05,104.2947123792042,0.0,1.0000157237208276,0.0044423171248543,157059541000.0,157059541000.0,0.0801370405773296,1674827783.0,137.72655554987475,33.431777525981616,137.72646097053794,0.0,33.43098040616854,0.24274019,1.0000263087988197,0.0215301885484632,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
342,2023-01-27 14:00:00+00:00,3.1295360778034e-05,112.2548066373651,0.0,1.000016242399289,0.0106516314080781,158611116000.0,158611116000.0,0.0889521920259337,1674831359.0,193.2241986858896,80.96941234430673,193.22402146053795,0.0,80.96709483713045,0.41904321,1.000028760140773,0.029904582424637,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
343,2023-01-27 15:00:00+00:00,0.0001045759408387,946.1412703161556,0.0,1.0000177173698692,0.00340976194912,158611116000.0,158611116000.0,0.0781910195944819,1674834851.0,1188.3514436970186,242.2099946833445,1188.3508514838304,0.0,242.2024707609864,0.20381992,1.0000322358035545,0.0196814686147578,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
344,2023-01-27 16:00:00+00:00,0.0001717718779537,947.6412703161556,0.0,1.0000180377118115,0.0034033590439685,158391633000.0,158391633000.0,0.0781781871617346,1674837815.0,1189.8518242277785,242.2099946833445,1189.8508514838304,0.0,242.2024707609864,0.20356297,1.0000340854170728,0.0196692778036478,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
345,2023-01-27 17:00:00+00:00,0.0002657852787937,960.0912703161556,0.0,1.0000184363286793,0.0033509805464404,159687793000.0,159687793000.0,0.0780728091935194,1674841967.0,1202.3022984083848,242.2099946833445,1202.3008514838305,0.0,242.2024707609864,0.20145505,1.0000363902263465,0.0195691687338435,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
346,2023-01-27 18:00:00+00:00,0.0003033912859369,851.4973521663658,0.0,1.0000188268982688,0.0053470718197553,160111000000.0,160111000000.0,0.081678565083912,1674845279.0,1227.2327717341325,375.7358539467117,1227.2308514579022,0.0,375.7212660496858,0.30616366,1.000038546374591,0.0229946368297164,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
347,2023-01-27 19:00:00+00:00,0.0005331061928855,857.9790824274434,0.0,1.0000197220527829,0.0063337207745969,161112030000.0,161112030000.0,0.0832278568175987,1674849383.0,1233.7156007018225,375.7358539467117,1233.7125817189797,0.0,375.7212660496858,0.30455513,1.000042018778434,0.0244664639767187,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
348,2023-01-27 20:00:00+00:00,0.0006724914053036,856.6129688378358,0.0,1.000020362296552,0.0063191182679457,159840000000.0,159840000000.0,0.0832057820866776,1674853115.0,1233.865390042148,377.25325331124577,1233.8615817189798,0.0,377.23631060846094,0.30574629,1.0000444940981543,0.0244454929823437,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
349,2023-01-27 21:00:00+00:00,0.0008486504457571,871.6879688378357,0.0,1.0000211713283236,0.0062513026482315,159840000000.0,159840000000.0,0.0831029510704759,1674856583.0,1248.941387633533,377.25325331124577,1248.9365817189796,0.0,377.23631060846094,0.30205585,1.0000476095504258,0.0243478035169521,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
350,2023-01-27 22:00:00+00:00,0.0009823636129495,864.7143283489401,0.0,1.0000217822937478,0.00630722079825,158960000000.0,158960000000.0,0.0831877789672427,1674859631.0,1241.9685043650777,377.25325331124577,1241.962941230084,0.0,377.23631060846094,0.3037519,1.0000499726323786,0.0244283900188806,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
351,2023-01-27 23:00:00+00:00,0.0013635883139032,592.8204473071835,0.0,1.0000234509226846,0.0167606673381068,159284208522.0,159284208522.0,0.095379039489979,1674863675.0,1310.3330156860343,717.5118225408575,1310.325293665809,0.0,717.4751563661937,0.54757765,1.000054051721701,0.0360100875154801,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
352,2023-01-28 00:00:00+00:00,0.0017745326080009,862.4139611599928,0.0,1.0000250634445451,0.0132552287135711,160480000000.0,160480000000.0,0.0918651449550978,1674866891.0,1649.9288567304793,787.5147138393569,1649.918807518619,0.0,787.4712971796599,0.47729915,1.000057627052633,0.0326718877073429,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
353,2023-01-28 01:00:00+00:00,0.0020867943576966,531.5634060457593,0.0,1.0000267808142225,0.0243031841856126,160294000000.0,160294000000.0,0.1018845362527995,1674869807.0,1649.231689224537,1117.6684533442683,1649.218805095074,0.0,1117.602312330111,0.67768776,1.0000610723583705,0.0421903094401595,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
354,2023-01-28 02:00:00+00:00,0.0030734890909014,602.1634060457593,0.0,1.000029484490944,0.0225756490216048,159686580000.0,159686580000.0,0.1004936141529193,1674873407.0,1719.836210360775,1117.6684533442683,1719.818805095074,0.0,1117.602312330111,0.64986811,1.000065834814483,0.0408689334452733,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
355,2023-01-28 03:00:00+00:00,0.0037629802199081,951.633692698714,0.0,1.000031690674699,0.0163615058231517,159773703106.0,159773703106.0,0.0949982302778728,1674877535.0,2069.910573997045,1118.2817653341692,2069.889264098267,0.0,1118.2024421082465,0.54024898,1.0000699478611117,0.0356483187639791,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
356,2023-01-28 04:00:00+00:00,0.0046967958328466,972.023792698714,0.0,1.0000342414201149,0.016103108992789,160020560000.0,160020560000.0,0.09474929847909,1674881591.0,2090.3059622668698,1118.2817653341692,2090.2793640982677,0.0,1118.2024421082465,0.534979,1.000075515940097,0.0354118335551355,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
357,2023-01-28 05:00:00+00:00,0.0052197882774804,1033.6936792670954,0.0,1.0000356290775425,0.0153200115341399,159987879586.0,159987879586.0,0.0939827755424109,1674884411.0,2151.978810587276,1118.2817653341692,2151.949250666649,0.0,1118.2024421082465,0.51964774,1.0000786341043797,0.0346836367652904,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
358,2023-01-28 06:00:00+00:00,0.0058174938210684,1033.8731062470597,0.0,1.0000372030521214,0.0153178702701064,159948006000.0,159948006000.0,0.0939806538181513,1674887651.0,2152.1616224301274,1118.2817653341692,2152.1286776466127,0.0,1118.2024421082465,0.51960441,1.0000821977254473,0.0346816211272437,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
359,2023-01-28 07:00:00+00:00,0.0130678638758633,1209.2025950627346,0.0,1.000055891790584,0.0134054800938857,158968040000.0,158968040000.0,0.0920244080326808,1674892463.0,2327.561546322251,1118.371941780004,2327.4875416468767,0.0,1118.2530366338374,0.48046871,1.0001064451355992,0.0328231876310468,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
360,2023-01-28 08:00:00+00:00,0.0135578532809289,1211.1153441553636,0.0,1.000057048238392,0.0133771241030419,159276166000.0,159276166000.0,0.0919944176891372,1674895751.0,2330.4770703184386,1119.375782608235,2330.4002907395056,0.0,1119.252926880053,0.48029729,1.000109366461154,0.0327946968046804,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
361,2023-01-28 09:00:00+00:00,0.0141972870861969,1288.6150694018088,0.0,1.000058530778296,0.013946355988798,159229805296.0,159229805296.0,0.0925906908594802,1674898991.0,2535.700242251422,1247.099135526402,2535.619841431989,0.0,1246.9584208481515,0.49179484,1.0001130781472978,0.0333611563165062,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
362,2023-01-28 10:00:00+00:00,0.0141972870861969,1213.6150694018088,0.0,1.0000604281645982,0.01491280640218,158576355715.0,158576355715.0,0.0935766607866244,1674903539.0,2535.705049978566,1322.105456972521,2535.619841431989,0.0,1321.949598538922,0.52137341,1.0001176132815344,0.0342978277472932,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
363,2023-01-28 11:00:00+00:00,0.0158819273587244,1330.8723021565338,0.0,1.000062286062285,0.0144923015970798,158675721922.0,158675721922.0,0.0931515912751482,1674907019.0,2677.9670154763626,1347.1059641912611,2677.8770741867143,0.0,1346.9466417855192,0.50301217,1.0001217675781124,0.0338940117113908,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
364,2023-01-28 12:00:00+00:00,0.0166066511326509,1422.974365802852,0.0,1.000063776894127,0.0137925474340439,158675721922.0,158675721922.0,0.0924307562278455,1674910391.0,2782.573183397726,1359.61252510974,2782.4791378330324,0.0,1359.4451025365595,0.48859477,1.0001253345767136,0.0332092184164532,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
365,2023-01-28 13:00:00+00:00,0.0174488010281855,1479.3868011593104,0.0,1.0000654753817697,0.0135032890763134,157447500000.0,157447500000.0,0.0921276195991385,1674914339.0,2858.9903880465736,1379.6210679318851,2858.891573189491,0.0,1379.4425140889475,0.48253133,1.0001294643443372,0.0329212386191816,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
366,2023-01-28 14:00:00+00:00,0.0179108382839538,1454.979660664311,0.0,1.0000663911042798,0.0139392516545801,157447500000.0,157447500000.0,0.0925833224435555,1674916415.0,2862.235864180104,1407.271645312382,2862.134432694492,0.0,1407.0889281196708,0.49164524,1.0001316583750877,0.0333541563213778,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
367,2023-01-28 15:00:00+00:00,0.0189057004573043,1659.9065876048571,0.0,1.0000683122454403,0.0123994544030122,157916000000.0,157916000000.0,0.0909409004216624,1674920951.0,3067.1684252716577,1407.271645312382,3067.0613596350377,0.0,1407.0889281196708,0.45879576,1.0001363722658148,0.0317938554005793,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
368,2023-01-28 16:00:00+00:00,0.019721760626666,1670.801220121172,0.0,1.000069817155923,0.0123256342254622,157943000000.0,157943000000.0,0.0908597508575282,1674924791.0,3078.067679346695,1407.271645312382,3077.955992151353,0.0,1407.0889281196708,0.45717182,1.0001402389571208,0.0317167633146518,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
369,2023-01-28 17:00:00+00:00,0.0202631947217168,1698.825410038637,0.0,1.000070675526252,0.0120196090836383,157761269757.0,157761269757.0,0.0905208135905979,1674927359.0,3091.0927399330603,1392.2869129228648,3090.978410300876,0.0,1392.0892857673366,0.45039234,1.0001424550179283,0.031394772911068,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
370,2023-01-28 18:00:00+00:00,0.0202631947217168,1698.825410038637,0.0,1.000070675526252,0.0120196090836383,157761269757.0,157761269757.0,0.0905208135905979,1674927359.0,3091.0927399330603,1392.2869129228648,3090.978410300876,0.0,1392.0892857673366,0.45039234,1.0001424550179283,0.031394772911068,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
371,2023-01-28 19:00:00+00:00,0.021843457511893,1711.824058640613,0.0,1.0000737063762746,0.0119352069863568,157205000000.0,157205000000.0,0.0904266043910487,1674934967.0,3104.100761836353,1392.2869129228648,3103.977058902852,0.0,1392.0892857673366,0.44850621,1.0001503818319448,0.0313052741714963,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
372,2023-01-28 20:00:00+00:00,0.0226046692140165,1711.824088640613,0.0,1.0000750961948366,0.0119352471124156,156969000000.0,156969000000.0,0.090426649255711,1674938639.0,3104.105102791128,1392.2869129228648,3103.977088902852,0.0,1392.0892857673366,0.44850621,1.0001540275216008,0.0313053167929255,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
373,2023-01-28 21:00:00+00:00,0.0234405124863025,1712.784088640613,0.0,1.0000766222770985,0.011929090827457,156793211500.0,156793211500.0,0.0904197651068884,1674942671.0,3105.069836410212,1392.2869129228648,3104.937088902852,0.0,1392.0892857673366,0.44836753,1.0001580306523628,0.0312987768515439,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
374,2023-01-28 22:00:00+00:00,0.0234405124863025,1595.694204248506,0.0,1.0000766222770985,0.011929090827457,156776065270.0,156776065270.0,0.0904197651068884,1674944927.0,3105.069836410212,1509.402280362733,3104.937088902852,0.0,1509.1604071663207,0.48607841,1.0001580306523628,0.0312987768515439,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
375,2023-01-28 23:00:00+00:00,0.0251671716056375,1633.6588545232548,0.0,1.000079771555979,0.0133934884654441,157051000000.0,157051000000.0,0.0920117289924889,1674950231.0,3143.044265273753,1509.402280362733,3142.9017391776006,0.0,1509.1604071663207,0.48020683,1.0001658324289693,0.0328111425428645,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
376,2023-01-29 00:00:00+00:00,0.0257654988210175,1721.632886745384,0.0,1.0000808409311268,0.0127822164499599,158042278913.0,158042278913.0,0.091357976636556,1674952787.0,3231.021686009384,1509.402280362733,3230.8757713997297,0.0,1509.1604071663207,0.4671312,1.000168475732761,0.0321900778047282,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
377,2023-01-29 01:00:00+00:00,0.0257654988210175,1721.632886745384,0.0,1.0000808409311268,0.0127822164499599,158042278913.0,158042278913.0,0.091357976636556,1674952787.0,3231.021686009384,1509.402280362733,3230.8757713997297,0.0,1509.1604071663207,0.4671312,1.000168475732761,0.0321900778047282,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
378,2023-01-29 02:00:00+00:00,0.027251871183516,1721.650886745384,0.0,1.000083088213481,0.0127823289649735,158940000000.0,158940000000.0,0.0913580983448531,1674959219.0,3231.0689416236496,1509.4452058505146,3230.9157713997297,0.0,1509.1824033360028,0.46713222,1.000174135686933,0.0321901934276104,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
379,2023-01-29 03:00:00+00:00,0.0287091119026999,1319.4801851970442,0.0,1.0000859966987108,0.0214619419132389,158752380000.0,158752380000.0,0.0995690785699443,1674964475.0,3579.499719133946,2260.048044322248,3579.3371338920783,0.0,2259.6398820861714,0.63136185,1.0001807685237476,0.0399906246414471,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
380,2023-01-29 04:00:00+00:00,0.0300863261734208,1319.491185375085,0.0,1.0000881773470252,0.0214612701688085,159410500000.0,159410500000.0,0.099568513923249,1674967679.0,3579.4185187785192,2259.9520679562816,3579.248133892078,0.0,2259.539900146064,0.63134961,1.0001848322133546,0.0399900882270865,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
381,2023-01-29 05:00:00+00:00,0.0317157421829226,1326.7904841974105,0.0,1.000090756275162,0.0213849743210553,159873500000.0,159873500000.0,0.0995043256717046,1674971471.0,3586.727045571283,2259.9520679562816,3586.5474327144034,0.0,2259.539900146064,0.6300647,1.0001896401607182,0.0399291093881194,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
382,2023-01-29 06:00:00+00:00,0.0324688653103307,1876.7906311474103,0.0,1.000091774635822,0.0166939650359255,159649859009.0,159649859009.0,0.0953157137338673,1674973343.0,4136.731142612866,2259.9520679562816,4136.547579664403,0.0,2259.539900146064,0.54629057,1.0001916982322938,0.035949928047174,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
383,2023-01-29 07:00:00+00:00,0.0341744487116299,1818.5209093992048,0.0,1.0000941772929328,0.0163130175839214,159380000000.0,159380000000.0,0.0949516647661067,1674978587.0,4192.628395044459,2374.1438742773066,4192.434857598135,0.0,2373.674322481352,0.56623752,1.00019689499233,0.0356040815278014,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
384,2023-01-29 08:00:00+00:00,0.0360864272489392,2499.942593709855,0.0,1.0000966922561267,0.0137198029502272,159294526176.0,159294526176.0,0.092354813567127,1674982523.0,4874.060907647231,2374.1438742773066,4873.856541908785,0.0,2373.674322481352,0.48707095,1.0002023097681958,0.0331370728887707,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
385,2023-01-29 09:00:00+00:00,0.0374879822937724,2545.4092292551204,0.0,1.0000991584787648,0.0135362640246136,159950221500.0,159950221500.0,0.0921623343553327,1674986279.0,4925.734912212924,2380.361993030464,4925.518425070184,0.0,2379.8730513241576,0.48322003,1.0002059622139805,0.032954217637566,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
386,2023-01-29 10:00:00+00:00,0.0386162957214217,2549.9320818004235,0.0,1.0001005703115655,0.013515245610115,160964829500.0,160964829500.0,0.0921402117139449,1674989303.0,4930.264712676444,2380.361993030464,4930.041277615487,0.0,2379.8730513241576,0.48277672,1.000209399170277,0.0329332011282476,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
387,2023-01-29 11:00:00+00:00,0.0397265887861992,2457.4320818004235,0.0,1.0001018561955166,0.0145903796510419,160160000000.0,160160000000.0,0.0932512634759003,1674993011.0,5019.2710558802255,2561.881190067797,5019.041277615487,0.0,2561.334699962155,0.51037818,1.0002124429983832,0.0339887003021053,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
388,2023-01-29 12:00:00+00:00,0.0417718701407837,1997.7732500745064,0.0,1.0001041619538262,0.0175216473420786,161114976000.0,161114976000.0,0.0960929892897425,1674997043.0,4559.624552347169,2561.8891959541884,4559.383245889583,0.0,2561.335499789266,0.56183256,1.0002177513635528,0.0366883398252553,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
389,2023-01-29 13:00:00+00:00,0.0423726671638036,2034.099856263405,0.0,1.0001049087683371,0.0172832308498217,162013740500.0,162013740500.0,0.0958709623424619,1674998387.0,4595.954561115344,2561.8891959541884,4595.709852078482,0.0,2561.335499789266,0.55739158,1.0002193152872842,0.0364774142253388,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
390,2023-01-29 14:00:00+00:00,0.0452605528230718,4604.637436799399,0.0,1.0001082602271336,0.0096749317258979,161476432317.0,161476432317.0,0.0877721733584479,1675004279.0,7616.508497061339,3011.906129807763,7616.247432614475,0.0,3011.23526836184,0.39541913,1.000226228119624,0.0287835646905255,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
391,2023-01-29 15:00:00+00:00,0.0454188803367463,4604.637436799399,0.0,1.0001082602271336,0.0096749317258979,161476432317.0,161476432317.0,0.0877721733584479,1675004663.0,7616.508497061339,3011.906129807763,7616.247432614475,0.0,3011.23526836184,0.39541913,1.000226228119624,0.0287835646905255,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
392,2023-01-29 16:00:00+00:00,0.0479611419478198,3408.80420413088,0.0,1.0001106232234331,0.0128718171707007,161190660248.0,161190660248.0,0.0914547350311443,1675010159.0,6420.6905591227205,3011.906129807763,6420.414199945957,0.0,3011.23526836184,0.46906786,1.0002322076947168,0.0322819982795871,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
393,2023-01-29 17:00:00+00:00,0.0502211919956941,3753.466567793478,0.0,1.00011259499355,0.0118247262183948,161870000000.0,161870000000.0,0.0903027997526662,1675015079.0,6775.844864441645,3022.4272098018764,6775.555705489014,0.0,3021.711938285905,0.44602823,1.00023720746893,0.0311876597650329,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
394,2023-01-29 18:00:00+00:00,0.0517385304340524,4285.44150088752,0.0,1.0001138025405047,0.0103865188110742,162914978859.0,162914978859.0,0.0886372075617939,1675018583.0,7297.349203532956,3011.95889287265,7297.051451129705,0.0,3011.2352684618163,0.412716,1.0002405563443733,0.0296053471837042,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
395,2023-01-29 19:00:00+00:00,0.0525989197661926,4354.421499834719,0.0,1.0001144712154113,0.0102254714621481,164597000000.0,164597000000.0,0.0884439803884739,1675020611.0,7366.334075302747,3011.95889287265,7366.031450076904,0.0,3011.2352684618163,0.40885108,1.0002424614045091,0.0294217813690502,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
396,2023-01-29 20:00:00+00:00,0.0535193834293587,4364.12149983472,0.0,1.0001151794531742,0.0102031797880041,164251940000.0,164251940000.0,0.0884171199326434,1675022795.0,7376.039288358103,3011.95889287265,7375.731450076903,0.0,3011.2352684618163,0.40831339,1.0002444994821298,0.0293962639360112,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
397,2023-01-29 21:00:00+00:00,0.0560285164834215,4419.010377620738,0.0,1.0001171051944675,0.0101147806403721,164326500000.0,164326500000.0,0.0883103252051288,1675028747.0,7441.942376596447,3022.983611832693,7441.620327801361,0.0,3022.232537800374,0.40617631,1.0002500487828905,0.0292948089448724,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
398,2023-01-29 22:00:00+00:00,0.0575283545064924,4433.650702185575,0.0,1.000118246100178,0.010106612777447,164497279669.0,164497279669.0,0.0883004351201896,1675032539.0,7445.591137622825,3011.998825612288,7445.260594456542,0.0,3011.2352684618163,0.40450026,1.0002533576277248,0.0292854133641802,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
399,2023-01-29 23:00:00+00:00,0.0581467230889606,4306.522552655775,0.0,1.0001196052189234,0.010693214601293,164749950000.0,164749950000.0,0.0890012549520905,1675036607.0,7448.167075159026,3141.7041724015357,7447.826418086296,0.0,3140.8958892893897,0.42177458,1.0002573073807828,0.0299511922044859,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
400,2023-01-30 00:00:00+00:00,0.0606645934963301,4247.536517284307,0.0,1.0001206328924557,0.0111175508332669,163865000000.0,163865000000.0,0.089496776176088,1675039511.0,7450.914723446413,3203.433355533727,7450.566418086296,0.0,3202.6059968541376,0.42990421,1.0002601344021127,0.0304219373672836,18.0,Wrapped Ether,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
